GEO_ID|B25077_E001|B25077_M001
1400000US36119012803|726400|63441
1400000US36119012804|638600|182186
1400000US36119012900|225100|13686
1400000US36119013000|623300|74949
1400000US36119013102|971600|115668
1400000US36119013103|1009300|108766
1400000US36119013104|1135000|88043
1400000US36119013201|1074100|125088
1400000US36119013202|705300|53742
1400000US36119013301|234300|134943
1400000US36119013304|407900|41611
1400000US36119013401|189200|28895
1400000US36119013402|490900|60860
1400000US36119013500|496500|43573
1400000US36119013600|471100|44950
1400000US36119013700|610000|26224
1400000US36119013800|701900|42210
1400000US36119013900|724700|56228
1400000US36119014000|525500|55120
1400000US36119014100|373600|118847
1400000US36119014200|400800|32142
1400000US36119014300|448800|97773
1400000US36119014400|382000|49521
1400000US36119014500|405200|60370
1400000US36119014604|429600|37103
1400000US36119014605|-666666666|-222222222
1400000US36119014606|729900|62819
1400000US36119014607|599200|40219
1400000US36119014701|469600|20028
1400000US36119014703|495300|30473
1400000US36119014704|548200|52210
1400000US36119014805|715800|78415
1400000US36119014806|618900|23399
1400000US36119014808|652800|38806
1400000US36119014809|647100|24296
1400000US36119014810|402700|59120
1400000US36119014811|628900|22980
1400000US36119014812|537200|56252
1400000US36119014813|480900|28960
1400000US36119014901|736600|72910
1400000US36119014903|547400|62923
1400000US36119014907|613600|48119
1400000US36119014908|814800|43077
1400000US36119014909|570700|30546
1400000US36119015000|670600|35593
1400000US36119015100|724600|49825
1400000US36119981000|-666666666|-222222222
1400000US36119982000|-666666666|-222222222
1400000US36119983000|-666666666|-222222222
1400000US36119984000|-666666666|-222222222
1400000US36119985000|-666666666|-222222222
1400000US36121970100|157800|14335
1400000US36121970201|-666666666|-222222222
1400000US36121970202|174600|12331
1400000US36121970300|244400|24135
1400000US36121970400|167400|15692
1400000US36121970500|153000|25264
1400000US36121970600|124800|15836
1400000US36121970700|151600|14502
1400000US36121970800|120400|11650
1400000US36121970900|223900|30210
1400000US36121971000|163900|15226
1400000US36121971100|137000|14816
1400000US36123150101|146200|17441
1400000US36123150102|331400|125491
1400000US36123150200|163200|12322
1400000US36123150301|164300|16631
1400000US36123150302|162100|14685
1400000US36123150400|365400|65976
1400000US36123150501|168600|19108
1400000US36123150502|271500|31530
1400000US37001020100|292400|63133
1400000US37001020200|118500|25601
1400000US37001020301|153500|9194
1400000US37001020302|146100|23603
1400000US37001020400|152300|30398
1400000US37001020501|225500|26523
1400000US37001020502|143200|41374
1400000US37001020601|358000|25380
1400000US37001020602|210400|23318
1400000US37001020701|211500|34254
1400000US37001020702|164400|14197
1400000US37001020801|181600|35108
1400000US37001020802|165700|18659
1400000US37001020901|228100|28483
1400000US37001020902|313600|16529
1400000US37001021000|157400|12792
1400000US37001021101|230300|47454
1400000US37001021102|234700|25054
1400000US37001021201|174800|17485
1400000US37001021204|285600|24888
1400000US37001021205|363200|13648
1400000US37001021206|298500|27776
1400000US37001021207|269900|25218
1400000US37001021300|230500|15055
1400000US37001021400|294800|67089
1400000US37001021500|240900|15498
1400000US37001021600|225700|26185
1400000US37001021701|330700|21399
1400000US37001021702|403300|67455
1400000US37001021703|394900|38093
1400000US37001021801|308500|39846
1400000US37001021802|233700|24088
1400000US37001021803|230800|18604
1400000US37001021901|259800|35155
1400000US37001021902|210800|37055
1400000US37001022001|233400|29877
1400000US37001022002|256300|36025
1400000US37003040100|132300|45334
1400000US37003040200|184500|28381
1400000US37003040300|169100|72724
1400000US37003040400|201000|47480
1400000US37003040500|208200|48819
1400000US37003040600|236200|37848
1400000US37003040700|254600|48070
1400000US37005950100|201200|33963
1400000US37005950200|216200|39063
1400000US37005950300|227200|27580
1400000US37007920100|151600|42287
1400000US37007920200|178600|48148
1400000US37007920301|196000|41927
1400000US37007920302|208300|108402
1400000US37007920400|92700|16924
1400000US37007920501|128100|71456
1400000US37007920502|166200|19867
1400000US37007920600|96000|20842
1400000US37007980000|-666666666|-222222222
1400000US37009970200|151800|11977
1400000US37009970300|157800|44241
1400000US37009970400|259100|33608
1400000US37009970501|372800|39254
1400000US37009970502|212100|31449
1400000US37009970701|290300|71906
1400000US37009970702|340000|38819
1400000US37009970801|226000|39208
1400000US37009970802|190800|59802
1400000US37011930100|316000|62618
1400000US37011930200|311100|51904
1400000US37011930301|222300|69650
1400000US37011930302|204600|55550
1400000US37011930400|279900|39763
1400000US37013930101|178100|50386
1400000US37013930102|110500|16345
1400000US37013930200|176300|24127
1400000US37013930300|177600|46717
1400000US37013930400|228800|20812
1400000US37013930501|246600|35116
1400000US37013930502|182300|15253
1400000US37013930600|274800|40090
1400000US37013930700|351400|56096
1400000US37013930800|117000|43326
1400000US37013930900|318200|45551
1400000US37013931001|82900|13587
1400000US37013931002|136700|62834
1400000US37015960100|123500|47311
1400000US37015960200|96600|7379
1400000US37015960300|65600|5472
1400000US37015960401|111200|28097
1400000US37015960402|127500|51918
1400000US37017950101|208500|149525
1400000US37017950102|197800|50211
1400000US37017950200|122600|32722
1400000US37017950301|101000|33611
1400000US37017950302|117900|13055
1400000US37017950401|160100|48044
1400000US37017950402|232600|28406
1400000US37017950501|96300|19537
1400000US37017950502|91500|34829
1400000US37017950601|165300|23658
1400000US37017950602|203600|39685
1400000US37019020101|169000|11191
1400000US37019020102|301000|39142
1400000US37019020105|426700|44884
1400000US37019020106|333900|22926
1400000US37019020107|278000|18882
1400000US37019020108|244200|27986
1400000US37019020201|333500|33131
1400000US37019020203|309700|74742
1400000US37019020204|315700|24349
1400000US37019020205|454100|13520
1400000US37019020206|219600|50198
1400000US37019020304|570400|36285
1400000US37019020305|374800|34696
1400000US37019020306|516100|62169
1400000US37019020307|1367200|164888
1400000US37019020308|531600|71151
1400000US37019020311|469500|28422
1400000US37019020312|261900|58951
1400000US37019020313|428200|37270
1400000US37019020314|722900|78240
1400000US37019020315|433100|85421
1400000US37019020316|576900|61707
1400000US37019020404|193100|34882
1400000US37019020405|297700|32190
1400000US37019020406|658900|93645
1400000US37019020407|319700|129311
1400000US37019020408|187200|10607
1400000US37019020409|208800|67566
1400000US37019020504|406500|28226
1400000US37019020505|168500|26140
1400000US37019020508|532200|56172
1400000US37019020510|344100|79792
1400000US37019020511|348700|68576
1400000US37019020512|815200|48896
1400000US37019020513|255000|50999
1400000US37019020514|356300|24375
1400000US37019020515|313400|20988
1400000US37019020516|280300|11385
1400000US37019020517|326600|60223
1400000US37019020518|424900|30201
1400000US37019020601|228200|30559
1400000US37019020602|255600|29566
1400000US37019020603|271500|26329
1400000US37019990100|-666666666|-222222222
1400000US37021000100|837500|170798
1400000US37021000200|479200|70971
1400000US37021000300|661700|70598
1400000US37021000400|473900|68945
1400000US37021000500|816000|61403
1400000US37021000600|643400|96048
1400000US37021000700|605200|91868
1400000US37021000800|536200|100567
1400000US37021000900|418300|62250
1400000US37021001000|472100|55852
1400000US37021001100|438700|38618
1400000US37021001200|432500|23821
1400000US37021001300|360100|47622
1400000US37021001401|158000|60214
1400000US37021001402|92700|27211
1400000US37021001500|286500|43651
1400000US37021001601|633500|61588
1400000US37021001602|615200|94944
1400000US37021001700|683800|126888
1400000US37021001801|421900|50819
1400000US37021001802|567800|77255
1400000US37021001900|319000|59542
1400000US37021002000|298500|35333
1400000US37021002101|1334300|106788
1400000US37021002102|289600|71918
1400000US37021002203|251500|78043
1400000US37021002204|793100|171575
1400000US37021002205|379500|36190
1400000US37021002206|518700|52214
1400000US37021002303|397300|36062
1400000US37021002304|673100|75657
1400000US37021002305|469300|80804
1400000US37021002306|290200|30974
1400000US37021002401|150500|87599
1400000US37021002402|272200|34198
1400000US37021002503|266100|29115
1400000US37021002504|329300|36202
1400000US37021002505|388400|40247
1400000US37021002506|287600|50944
1400000US37021002603|260100|36399
1400000US37021002604|306000|40513
1400000US37021002606|312900|56648
1400000US37021002607|371500|22604
1400000US37021002608|324700|65168
1400000US37021002609|320600|86643
1400000US37021002701|442300|37393
1400000US37021002702|462600|38674
1400000US37021002704|424100|50894
1400000US37021002705|377900|72503
1400000US37021002803|366200|51490
1400000US37021002804|351700|37757
1400000US37021002900|398000|206956
1400000US37021003002|294200|32424
1400000US37021003003|406900|96814
1400000US37021003004|459900|49589
1400000US37021003103|441900|68975
1400000US37021003105|379400|93241
1400000US37021003106|408500|63571
1400000US37021003107|332300|69369
1400000US37021003108|358300|43498
1400000US37021003201|460800|28094
1400000US37021003202|636400|80952
1400000US37021003203|524100|94757
1400000US37021003204|406000|70453
1400000US37021003205|274300|62829
1400000US37023020100|152400|27007
1400000US37023020202|267400|27071
1400000US37023020203|343900|53422
1400000US37023020204|215600|63019
1400000US37023020301|158200|12948
1400000US37023020303|196000|43674
1400000US37023020304|151700|76294
1400000US37023020500|297100|59482
1400000US37023020600|179400|53023
1400000US37023020801|197800|36646
1400000US37023020802|210600|39996
1400000US37023020901|223500|33542
1400000US37023020902|164400|37521
1400000US37023021000|178900|53884
1400000US37023021100|164300|9356
1400000US37023021201|256700|26938
1400000US37023021202|146100|29887
1400000US37023021203|127500|41959
1400000US37023021301|144600|25235
1400000US37023021302|185400|39325
1400000US37023021400|215600|42822
1400000US37025040501|335100|26883
1400000US37025040502|335700|87338
1400000US37025040600|247100|46618
1400000US37025040701|202100|22416
1400000US37025040703|216300|38550
1400000US37025040704|272200|22014
1400000US37025040705|242300|51667
1400000US37025040800|201900|49751
1400000US37025040900|229800|30848
1400000US37025041001|275700|33589
1400000US37025041002|248800|26635
1400000US37025041100|268600|22795
1400000US37025041201|264100|92756
1400000US37025041202|494600|68059
1400000US37025041301|496600|52313
1400000US37025041304|469600|27720
1400000US37025041305|490700|43597
1400000US37025041306|652500|60010
1400000US37025041307|479100|42123
1400000US37025041503|437800|21984
1400000US37025041504|437400|25592
1400000US37025041505|529600|38019
1400000US37025041506|522400|45293
1400000US37025041507|502500|54332
1400000US37025041602|365800|52721
1400000US37025041603|378700|25973
1400000US37025041604|403900|52075
1400000US37025041701|313500|34136
1400000US37025041702|333300|44812
1400000US37025041901|120000|39965
1400000US37025041902|200700|56016
1400000US37025042000|256500|75862
1400000US37025042101|190300|8268
1400000US37025042102|232700|24118
1400000US37025042201|236900|21087
1400000US37025042202|338700|34174
1400000US37025042300|210400|37317
1400000US37025042401|281900|62476
1400000US37025042402|233900|139190
1400000US37025042501|343800|14972
1400000US37025042502|237400|20793
1400000US37025042503|405600|59830
1400000US37025042504|444900|16781
1400000US37025042601|380500|21753
1400000US37025042602|269000|27850
1400000US37025042603|356800|15390
1400000US37025042604|347400|26682
1400000US37027030100|158000|34994
1400000US37027030200|127100|38638
1400000US37027030300|148800|28082
1400000US37027030400|124200|33750
1400000US37027030500|238400|23068
1400000US37027030600|217100|20583
1400000US37027030700|206100|43317
1400000US37027030801|167400|19603
1400000US37027030802|150700|21437
1400000US37027030900|207600|46011
1400000US37027031000|164300|74388
1400000US37027031100|238500|28491
1400000US37027031201|216300|18110
1400000US37027031202|156300|23109
1400000US37027031301|353500|30655
1400000US37027031302|215100|40313
1400000US37027031401|205500|33625
1400000US37027031402|185100|31794
1400000US37027031403|214300|30370
1400000US37029950101|343300|22879
1400000US37029950102|331400|17207
1400000US37031970101|166800|31014
1400000US37031970102|278900|54967
1400000US37031970103|265200|58017
1400000US37031970200|313100|46977
1400000US37031970301|263300|50614
1400000US37031970304|470300|69647
1400000US37031970305|438200|245008
1400000US37031970401|156700|100056
1400000US37031970402|240200|17598
1400000US37031970403|519600|103244
1400000US37031970501|188900|99075
1400000US37031970502|369100|22423
1400000US37031970503|251000|20763
1400000US37031970504|419400|28125
1400000US37031970601|266500|42026
1400000US37031970602|450400|35035
1400000US37031970603|120000|99636
1400000US37031970606|391800|24911
1400000US37031970701|244300|32143
1400000US37031970702|265900|51170
1400000US37031970703|206800|32983
1400000US37031970704|241900|30296
1400000US37031970801|301500|41791
1400000US37031970804|392000|31175
1400000US37031970805|247800|28330
1400000US37031970806|382000|26755
1400000US37031970903|705000|73170
1400000US37031970904|487500|76993
1400000US37031971003|575400|32423
1400000US37031971103|498400|120512
1400000US37031980100|-666666666|-222222222
1400000US37031990100|-666666666|-222222222
1400000US37031990200|-666666666|-222222222
1400000US37033930100|146900|19323
1400000US37033930200|166500|10741
1400000US37033930300|135900|22389
1400000US37033930400|177200|28374
1400000US37033930500|175500|18248
1400000US37033930600|173600|25172
1400000US37035010101|231000|46091
1400000US37035010102|257900|24375
1400000US37035010201|220100|24533
1400000US37035010203|251500|67440
1400000US37035010204|281400|61040
1400000US37035010301|252100|57835
1400000US37035010302|323900|49454
1400000US37035010303|198100|29715
1400000US37035010304|228200|34400
1400000US37035010402|174500|63050
1400000US37035010403|245300|26629
1400000US37035010404|215600|17723
1400000US37035010501|462600|36788
1400000US37035010502|386600|41063
1400000US37035010600|240400|15520
1400000US37035010700|114600|27755
1400000US37035010900|124300|60252
1400000US37035011000|111100|53898
1400000US37035011101|216900|22679
1400000US37035011102|230300|13323
1400000US37035011200|197800|55367
1400000US37035011300|156300|19988
1400000US37035011401|183000|34778
1400000US37035011402|181900|27615
1400000US37035011501|256100|29214
1400000US37035011503|471800|58862
1400000US37035011505|403900|65820
1400000US37035011506|551900|62889
1400000US37035011601|185800|35138
1400000US37035011602|199000|50301
1400000US37035011701|272200|43065
1400000US37035011702|244400|18647
1400000US37035011801|311200|46181
1400000US37035011802|234500|22549
1400000US37037020103|682800|53211
1400000US37037020104|652500|84410
1400000US37037020105|554200|30549
1400000US37037020107|490900|59654
1400000US37037020108|518800|81555
1400000US37037020201|260600|58786
1400000US37037020202|516200|66341
1400000US37037020203|390600|120755
1400000US37037020300|211800|60998
1400000US37037020401|157500|16301
1400000US37037020402|163000|23311
1400000US37037020500|167100|24541
1400000US37037020600|225700|28958
1400000US37037020702|440400|87181
1400000US37037020703|656300|49211
1400000US37037020704|598400|62821
1400000US37037020801|374100|40455
1400000US37037020802|412500|65214
1400000US37037020803|471300|26416
1400000US37039930101|114200|42640
1400000US37039930102|165900|99784
1400000US37039930200|191900|18869
1400000US37039930300|258000|46791
1400000US37039930401|241500|24712
1400000US37039930402|172700|57438
1400000US37039930501|263200|80972
1400000US37039930502|252900|23906
1400000US37039930603|283300|38447
1400000US37039930604|201000|96453
1400000US37039930605|315600|62753
1400000US37039930606|245500|32382
1400000US37041930101|291900|61662
1400000US37041930102|279900|71620
1400000US37041930201|200200|33874
1400000US37041930202|175000|68285
1400000US37043950101|266700|42549
1400000US37043950102|309100|103488
1400000US37043950201|308300|79745
1400000US37043950202|266500|32059
1400000US37045950101|202600|23090
1400000US37045950102|171500|53592
1400000US37045950200|117600|41322
1400000US37045950301|138200|53789
1400000US37045950302|282600|27769
1400000US37045950400|200100|29486
1400000US37045950500|114900|70501
1400000US37045950601|228300|25926
1400000US37045950603|207100|47641
1400000US37045950604|120800|58242
1400000US37045950701|221700|28118
1400000US37045950702|193500|51610
1400000US37045950800|238900|31814
1400000US37045950900|168800|34437
1400000US37045951000|187000|18995
1400000US37045951100|246000|99658
1400000US37045951200|181500|15139
1400000US37045951300|312800|80158
1400000US37045951400|215800|23316
1400000US37045951501|199700|26258
1400000US37045951502|184200|21092
1400000US37045951503|244400|28039
1400000US37045951601|167800|21977
1400000US37045951602|183800|38768
1400000US37047930100|152500|33392
1400000US37047930200|148000|28693
1400000US37047930300|240800|40614
1400000US37047930400|105100|17888
1400000US37047930500|151000|58313
1400000US37047930600|157700|66246
1400000US37047930700|150000|13967
1400000US37047930800|246800|38800
1400000US37047930900|140900|40399
1400000US37047931000|114800|61053
1400000US37047931100|154700|23855
1400000US37047931201|124900|45892
1400000US37047931202|175700|64571
1400000US37047931301|126900|36191
1400000US37047931302|102800|30529
1400000US37049960101|310200|23570
1400000US37049960102|186200|19799
1400000US37049960201|163200|59716
1400000US37049960202|119700|28417
1400000US37049960301|204000|26897
1400000US37049960302|137200|90508
1400000US37049960401|293300|34223
1400000US37049960402|216600|38121
1400000US37049960403|343100|25611
1400000US37049960404|263500|27787
1400000US37049960501|202800|28947
1400000US37049960502|199800|50217
1400000US37049960600|156800|25478
1400000US37049960700|195100|29707
1400000US37049960800|116100|29919
1400000US37049960900|452300|125053
1400000US37049961002|172900|37520
1400000US37049961003|335600|37570
1400000US37049961004|339800|22353
1400000US37049961101|286400|28902
1400000US37049961102|195700|13164
1400000US37049961201|-666666666|-222222222
1400000US37049961202|-666666666|-222222222
1400000US37049961301|173700|23549
1400000US37049961302|171200|26369
1400000US37049961303|256500|37399
1400000US37051000200|102200|28065
1400000US37051000500|124800|38075
1400000US37051000600|260600|23628
1400000US37051000701|322600|36655
1400000US37051000702|361700|47434
1400000US37051000800|293900|55708
1400000US37051000900|173100|28681
1400000US37051001000|116200|53267
1400000US37051001100|121300|13333
1400000US37051001200|138500|37394
1400000US37051001401|165100|12513
1400000US37051001402|176100|113233
1400000US37051001500|195000|36009
1400000US37051001603|155300|8474
1400000US37051001604|190000|11409
1400000US37051001605|174900|9439
1400000US37051001606|197000|39230
1400000US37051001701|133800|21682
1400000US37051001702|185200|14493
1400000US37051001800|133600|32721
1400000US37051001901|138900|15241
1400000US37051001902|141000|9335
1400000US37051001903|102200|8085
1400000US37051002001|179600|16886
1400000US37051002002|161500|12867
1400000US37051002100|258600|38478
1400000US37051002200|168300|61849
1400000US37051002301|156000|17179
1400000US37051002302|81000|34245
1400000US37051002401|99700|14588
1400000US37051002402|107200|27243
1400000US37051002501|191500|32217
1400000US37051002503|188600|24425
1400000US37051002504|310300|24338
1400000US37051002505|161800|20084
1400000US37051002506|350800|95042
1400000US37051002600|247200|22958
1400000US37051002701|243000|21410
1400000US37051002702|279900|36434
1400000US37051002801|244600|20012
1400000US37051002802|124600|32541
1400000US37051002900|167200|22095
1400000US37051003002|183500|52370
1400000US37051003003|287000|28247
1400000US37051003004|321700|21311
1400000US37051003102|336400|18845
1400000US37051003103|190600|32395
1400000US37051003105|210500|12872
1400000US37051003106|122800|42990
1400000US37051003203|165200|6298
1400000US37051003205|216100|31843
1400000US37051003206|288500|14838
1400000US37051003207|298000|20392
1400000US37051003208|130300|18346
1400000US37051003209|195800|9474
1400000US37051003302|117700|11747
1400000US37051003304|162600|16906
1400000US37051003307|191800|11859
1400000US37051003310|148100|17860
1400000US37051003311|121200|50095
1400000US37051003312|189900|17555
1400000US37051003313|215400|20049
1400000US37051003314|193600|9289
1400000US37051003315|160700|10663
1400000US37051003316|157900|13277
1400000US37051003317|200000|17946
1400000US37051003318|171100|13419
1400000US37051003401|-666666666|-222222222
1400000US37051003403|-666666666|-222222222
1400000US37051003404|-666666666|-222222222
1400000US37051003408|-666666666|-222222222
1400000US37051003409|-666666666|-222222222
1400000US37051003410|-666666666|-222222222
1400000US37051003501|123200|66662
1400000US37051003502|114100|57628
1400000US37051003601|127800|27846
1400000US37051003602|111900|25694
1400000US37051003700|253500|20651
1400000US37051003800|97900|38068
1400000US37051980100|-666666666|-222222222
1400000US37051980200|-666666666|-222222222
1400000US37053110101|714700|78947
1400000US37053110102|296600|65044
1400000US37053110201|384400|28976
1400000US37053110202|458100|22648
1400000US37053110301|408600|31971
1400000US37053110302|305900|65059
1400000US37053110401|332000|36169
1400000US37053110403|326200|41584
1400000US37053110404|363200|38369
1400000US37053990100|-666666666|-222222222
1400000US37055970101|782800|61742
1400000US37055970102|533300|57385
1400000US37055970200|421300|36907
1400000US37055970301|429000|28634
1400000US37055970302|478400|30869
1400000US37055970400|490800|81751
1400000US37055970501|261400|62059
1400000US37055970502|442600|44609
1400000US37055970601|417900|39994
1400000US37055970602|316600|52893
1400000US37055990100|-666666666|-222222222
1400000US37055990200|-666666666|-222222222
1400000US37057060101|245800|24683
1400000US37057060103|481400|83887
1400000US37057060104|364800|36125
1400000US37057060201|239300|17902
1400000US37057060202|225000|18302
1400000US37057060203|270400|26834
1400000US37057060301|289800|26127
1400000US37057060302|265500|30476
1400000US37057060303|227400|33416
1400000US37057060304|248700|40584
1400000US37057060400|164500|9843
1400000US37057060500|178800|45858
1400000US37057060601|228800|23004
1400000US37057060602|265300|20990
1400000US37057060700|191100|17356
1400000US37057060800|143900|18693
1400000US37057060900|134000|24034
1400000US37057061000|171900|13886
1400000US37057061101|186100|18948
1400000US37057061102|206900|24529
1400000US37057061202|274500|52727
1400000US37057061203|164300|10332
1400000US37057061204|109400|11544
1400000US37057061300|200800|47122
1400000US37057061400|-666666666|-222222222
1400000US37057061501|96600|10616
1400000US37057061502|226700|63776
1400000US37057061600|176000|53761
1400000US37057061701|221100|49595
1400000US37057061703|193800|38153
1400000US37057061704|191000|32512
1400000US37057061705|215900|52249
1400000US37057061803|180400|24966
1400000US37057061805|227200|22251
1400000US37057061806|267600|62782
1400000US37057061807|343300|141554
1400000US37057061808|240000|34643
1400000US37057061902|180800|30486
1400000US37057061903|157900|25392
1400000US37057061904|245400|36513
1400000US37057062001|238700|40995
1400000US37057062002|177300|15423
1400000US37059080101|168300|30166
1400000US37059080102|205000|25116
1400000US37059080200|293500|36453
1400000US37059080301|471100|58220
1400000US37059080302|310500|62576
1400000US37059080400|265300|44984
1400000US37059080500|236100|15361
1400000US37059080600|283200|34275
1400000US37059080701|201800|76217
1400000US37059080702|138100|27218
1400000US37061090101|48800|32164
1400000US37061090102|166700|18690
1400000US37061090103|97900|65091
1400000US37061090201|160600|44189
1400000US37061090202|142600|27242
1400000US37061090301|125000|107774
1400000US37061090302|69600|61936
1400000US37061090401|84600|19095
1400000US37061090402|114800|26172
1400000US37061090503|119100|25801
1400000US37061090504|133000|52023
1400000US37061090505|182600|32618
1400000US37061090506|95100|29142
1400000US37061090600|126700|21721
1400000US37061090703|452800|106590
1400000US37061090704|93000|31780
1400000US37061090705|210100|34621
1400000US37061090706|174600|48032
1400000US37061090801|135700|63143
1400000US37061090803|247800|127659
1400000US37061090804|153500|48248
1400000US37063000101|282300|51969
1400000US37063000102|338900|22881
1400000US37063000200|625600|82425
1400000US37063000301|456800|45905
1400000US37063000302|664000|120649
1400000US37063000401|524200|74890
1400000US37063000402|615400|50109
1400000US37063000500|400000|46112
1400000US37063000600|444100|82150
1400000US37063000700|704100|105086
1400000US37063000900|456100|68770
1400000US37063001001|331200|36634
1400000US37063001002|217000|85117
1400000US37063001100|-666666666|-222222222
1400000US37063001301|192900|176715
1400000US37063001303|323000|45259
1400000US37063001304|255200|70363
1400000US37063001400|169000|47864
1400000US37063001501|-666666666|-222222222
1400000US37063001503|-666666666|-222222222
1400000US37063001504|-666666666|-222222222
1400000US37063001505|-666666666|-222222222
1400000US37063001601|344600|12936
1400000US37063001603|338100|31068
1400000US37063001604|382500|25143
1400000US37063001705|337100|64581
1400000US37063001706|347500|33498
1400000US37063001708|327300|19177
1400000US37063001709|279500|42048
1400000US37063001710|323600|19209
1400000US37063001711|237200|17503
1400000US37063001712|671600|76659
1400000US37063001713|390600|29779
1400000US37063001801|247900|43310
1400000US37063001802|253000|18172
1400000US37063001806|363300|32518
1400000US37063001808|423300|32026
1400000US37063001809|382700|23541
1400000US37063001810|188200|57358
1400000US37063001811|284400|30546
1400000US37063001900|477200|17251
1400000US37063002007|379800|45743
1400000US37063002008|826700|59307
1400000US37063002009|228600|22319
1400000US37063002013|363200|25575
1400000US37063002015|382900|55582
1400000US37063002019|478200|64909
1400000US37063002020|582700|33349
1400000US37063002021|429300|28841
1400000US37063002022|431600|27082
1400000US37063002023|428600|36938
1400000US37063002024|352500|17570
1400000US37063002025|370300|27521
1400000US37063002026|349600|32846
1400000US37063002029|499600|54826
1400000US37063002030|617000|22255
1400000US37063002031|466000|71398
1400000US37063002032|-666666666|-222222222
1400000US37063002033|663800|69355
1400000US37063002034|415000|98034
1400000US37063002035|334800|41491
1400000US37063002036|341300|293155
1400000US37063002037|413400|51461
1400000US37063002038|427700|39840
1400000US37063002100|438500|43705
1400000US37063002200|663800|137251
1400000US37063002300|450000|411517
1400000US37063980100|-666666666|-222222222
1400000US37065020200|96800|41981
1400000US37065020300|116300|21102
1400000US37065020400|117900|13198
1400000US37065020600|91400|26451
1400000US37065020700|97700|8076
1400000US37065020800|116400|11810
1400000US37065020900|96000|11339
1400000US37065021000|178900|44550
1400000US37065021100|122400|15196
1400000US37065021200|218000|18812
1400000US37065021300|109600|9569
1400000US37065021400|124300|58617
1400000US37065021500|138400|23585
1400000US37065021600|146000|14115
1400000US37067000100|268600|64776
1400000US37067000200|352200|19581
1400000US37067000301|121100|27635
1400000US37067000302|49700|26578
1400000US37067000400|121500|45014
1400000US37067000500|-666666666|-222222222
1400000US37067000600|115500|46372
1400000US37067000700|159400|78946
1400000US37067000801|-666666666|-222222222
1400000US37067000802|101500|34913
1400000US37067000900|253000|88314
1400000US37067001000|280400|32628
1400000US37067001100|560700|66917
1400000US37067001200|538500|89663
1400000US37067001300|358400|51373
1400000US37067001400|140700|19980
1400000US37067001500|170700|15916
1400000US37067001601|132700|16747
1400000US37067001602|112500|33126
1400000US37067001700|189700|15943
1400000US37067001800|104600|11614
1400000US37067001901|100800|22318
1400000US37067001902|265500|25794
1400000US37067002001|156600|10620
1400000US37067002002|162400|23693
1400000US37067002100|238600|22473
1400000US37067002200|322900|25585
1400000US37067002501|711600|66520
1400000US37067002502|621400|98685
1400000US37067002601|305800|53205
1400000US37067002604|361400|23974
1400000US37067002605|360200|45185
1400000US37067002606|261100|17923
1400000US37067002701|161300|15464
1400000US37067002702|199500|110431
1400000US37067002704|181700|75096
1400000US37067002705|325000|76003
1400000US37067002801|224800|15918
1400000US37067002804|223500|18006
1400000US37067002806|199200|22579
1400000US37067002807|173300|23268
1400000US37067002808|205800|15942
1400000US37067002809|257800|22004
1400000US37067002901|192800|31190
1400000US37067002903|145500|50258
1400000US37067002904|203500|16121
1400000US37067003002|187900|10100
1400000US37067003003|237700|13108
1400000US37067003004|331500|21389
1400000US37067003103|341100|20777
1400000US37067003105|253200|19023
1400000US37067003106|232700|60683
1400000US37067003107|281800|31081
1400000US37067003108|189400|37051
1400000US37067003201|295800|25179
1400000US37067003202|231700|16041
1400000US37067003307|301500|51585
1400000US37067003308|267900|15901
1400000US37067003309|213100|25020
1400000US37067003310|219800|17713
1400000US37067003311|245700|31160
1400000US37067003312|307200|43118
1400000US37067003313|273800|62104
1400000US37067003314|192400|21505
1400000US37067003315|277800|23149
1400000US37067003402|238100|44276
1400000US37067003403|188500|32512
1400000US37067003404|151100|13168
1400000US37067003500|214500|22156
1400000US37067003600|191400|32525
1400000US37067003701|203700|30642
1400000US37067003702|214600|18277
1400000US37067003703|261600|15096
1400000US37067003803|198700|21542
1400000US37067003804|205900|31026
1400000US37067003805|224900|12491
1400000US37067003806|257000|48042
1400000US37067003903|154000|25191
1400000US37067003904|269300|26608
1400000US37067003905|231000|30122
1400000US37067003906|393300|20528
1400000US37067003908|506100|62913
1400000US37067003909|281200|85361
1400000US37067004005|348000|18704
1400000US37067004007|427600|39133
1400000US37067004009|358900|51582
1400000US37067004010|543800|65108
1400000US37067004011|317900|36377
1400000US37067004012|317700|28922
1400000US37067004013|334700|40222
1400000US37067004014|309000|30348
1400000US37067004015|332400|48385
1400000US37067004102|200800|54015
1400000US37067004103|341900|34644
1400000US37067004104|328400|19360
1400000US37069060100|151700|41008
1400000US37069060200|153900|18516
1400000US37069060301|194500|30661
1400000US37069060302|215600|148322
1400000US37069060401|217700|50076
1400000US37069060403|214500|43781
1400000US37069060404|289600|52502
1400000US37069060501|398400|29876
1400000US37069060502|376000|24201
1400000US37069060601|322300|33286
1400000US37069060602|233600|38599
1400000US37069060701|125000|59838
1400000US37069060702|217700|39421
1400000US37069060703|278400|35803
1400000US37069060801|238200|59471
1400000US37069060802|222600|20626
1400000US37071030103|295600|57373
1400000US37071030104|566100|38668
1400000US37071030105|273800|50985
1400000US37071030106|386400|38800
1400000US37071030205|231000|35461
1400000US37071030206|324000|35146
1400000US37071030207|357600|27233
1400000US37071030208|357400|61430
